-- dump date   	20080125_165742
-- class       	Genbank::Feature
-- table       	feature_names
-- id	names
NP_417228.1	ECK2743	alternate
NP_417228.1	ygbQ	alternate
NP_417228.1	JW2718	alternate
NP_417228.1	16130655	alternate
NP_417228.1	946033	alternate
NP_417228.1	b2748	alternate
NP_417228.1	NP_417228	alternate
NP_417229.1	ygbE	primary
NP_417229.1	b2749	alternate
NP_417229.1	947268	alternate
NP_417229.1	16130656	alternate
NP_417229.1	NP_417229.1	alternate
NP_417229.1	ECK2744	alternate
NP_417229.1	JW2719	alternate
NP_417229.1	16130656	alternate
NP_417229.1	947268	alternate
NP_417229.1	b2749	alternate
NP_417229.1	NP_417229	alternate
NP_417230.1	cysC	primary
NP_417230.1	b2750	alternate
NP_417230.1	947221	alternate
NP_417230.1	16130657	alternate
NP_417230.1	NP_417230.1	alternate
NP_417230.1	ECK2745	alternate
NP_417230.1	JW2720	alternate
NP_417230.1	16130657	alternate
NP_417230.1	947221	alternate
NP_417230.1	b2750	alternate
NP_417230.1	NP_417230	alternate
NP_417231.1	cysN	primary
NP_417231.1	b2751	alternate
NP_417231.1	947219	alternate
NP_417231.1	16130658	alternate
NP_417231.1	NP_417231.1	alternate
NP_417231.1	ECK2746	alternate
NP_417231.1	JW2721	alternate
NP_417231.1	16130658	alternate
NP_417231.1	947219	alternate
NP_417231.1	b2751	alternate
NP_417231.1	NP_417231	alternate
NP_417232.1	cysD	primary
NP_417232.1	b2752	alternate
NP_417232.1	947217	alternate
NP_417232.1	16130659	alternate
NP_417232.1	NP_417232.1	alternate
NP_417232.1	ECK2747	alternate
NP_417232.1	JW2722	alternate
NP_417232.1	16130659	alternate
NP_417232.1	947217	alternate
NP_417232.1	b2752	alternate
NP_417232.1	NP_417232	alternate
NP_417233.1	iap	primary
NP_417233.1	b2753	alternate
NP_417233.1	947215	alternate
NP_417233.1	16130660	alternate
NP_417233.1	NP_417233.1	alternate
NP_417233.1	ECK2748	alternate
NP_417233.1	JW2723	alternate
NP_417233.1	16130660	alternate
NP_417233.1	947215	alternate
NP_417233.1	b2753	alternate
NP_417233.1	NP_417233	alternate
NP_417234.2	ygbF	primary
NP_417234.2	b2754	alternate
NP_417234.2	947213	alternate
NP_417234.2	90111482	alternate
NP_417234.2	NP_417234.2	alternate
NP_417234.2	ECK2749	alternate
NP_417234.2	JW5438	alternate
NP_417234.2	90111482	alternate
NP_417234.2	947213	alternate
NP_417234.2	b2754	alternate
NP_417234.2	NP_417234	alternate
NP_417235.1	ygbT	primary
NP_417235.1	b2755	alternate
NP_417235.1	947228	alternate
NP_417235.1	16130662	alternate
NP_417235.1	NP_417235.1	alternate
NP_417235.1	ECK2750	alternate
NP_417235.1	JW2725	alternate
NP_417235.1	16130662	alternate
NP_417235.1	947228	alternate
NP_417235.1	b2755	alternate
NP_417235.1	NP_417235	alternate
NP_417236.1	ygcH	primary
NP_417236.1	b2756	alternate
NP_417236.1	947226	alternate
NP_417236.1	16130663	alternate
NP_417236.1	NP_417236.1	alternate
NP_417236.1	ECK2751	alternate
NP_417236.1	JW2726	alternate
NP_417236.1	16130663	alternate
NP_417236.1	947226	alternate
NP_417236.1	b2756	alternate
NP_417236.1	NP_417236	alternate
NP_417237.2	ygcI	primary
NP_417237.2	b2757	alternate
NP_417237.2	947225	alternate
NP_417237.2	90111483	alternate
NP_417237.2	NP_417237.2	alternate
NP_417237.2	ECK2752	alternate
NP_417237.2	JW5844	alternate
NP_417237.2	90111483	alternate
NP_417237.2	947225	alternate
NP_417237.2	b2757	alternate
NP_417237.2	NP_417237	alternate
NP_417238.1	ygcJ	primary
NP_417238.1	b2758	alternate
NP_417238.1	947224	alternate
NP_417238.1	16130665	alternate
NP_417238.1	NP_417238.1	alternate
NP_417238.1	ECK2753	alternate
NP_417238.1	JW2728	alternate
NP_417238.1	16130665	alternate
NP_417238.1	947224	alternate
NP_417238.1	b2758	alternate
NP_417238.1	NP_417238	alternate
NP_417239.1	ygcK	primary
NP_417239.1	b2759	alternate
NP_417239.1	947223	alternate
NP_417239.1	16130666	alternate
NP_417239.1	NP_417239.1	alternate
NP_417239.1	ECK2754	alternate
NP_417239.1	JW2729	alternate
NP_417239.1	16130666	alternate
NP_417239.1	947223	alternate
NP_417239.1	b2759	alternate
NP_417239.1	NP_417239	alternate
NP_417240.1	ygcL	primary
NP_417240.1	b2760	alternate
NP_417240.1	947222	alternate
NP_417240.1	16130667	alternate
NP_417240.1	NP_417240.1	alternate
NP_417240.1	ECK2755	alternate
NP_417240.1	JW2730	alternate
NP_417240.1	16130667	alternate
NP_417240.1	947222	alternate
NP_417240.1	b2760	alternate
NP_417240.1	NP_417240	alternate
NP_417241.1	ygcB	primary
NP_417241.1	b2761	alternate
NP_417241.1	947229	alternate
NP_417241.1	16130668	alternate
NP_417241.1	NP_417241.1	alternate
NP_417241.1	ECK2756	alternate
NP_417241.1	JW2731	alternate
NP_417241.1	16130668	alternate
NP_417241.1	947229	alternate
NP_417241.1	b2761	alternate
NP_417241.1	NP_417241	alternate
NP_417242.1	cysH	primary
NP_417242.1	b2762	alternate
NP_417242.1	947230	alternate
NP_417242.1	16130669	alternate
NP_417242.1	NP_417242.1	alternate
NP_417242.1	ECK2757	alternate
NP_417242.1	JW2732	alternate
NP_417242.1	16130669	alternate
NP_417242.1	947230	alternate
NP_417242.1	b2762	alternate
NP_417242.1	NP_417242	alternate
NP_417243.1	cysI	primary
NP_417243.1	b2763	alternate
NP_417243.1	947231	alternate
NP_417243.1	16130670	alternate
NP_417243.1	NP_417243.1	alternate
NP_417243.1	ECK2758	alternate
NP_417243.1	JW2733	alternate
NP_417243.1	16130670	alternate
NP_417243.1	947231	alternate
NP_417243.1	b2763	alternate
NP_417243.1	NP_417243	alternate
NP_417244.1	cysJ	primary
NP_417244.1	b2764	alternate
NP_417244.1	947239	alternate
NP_417244.1	16130671	alternate
NP_417244.1	NP_417244.1	alternate
NP_417244.1	ECK2759	alternate
NP_417244.1	JW2734	alternate
NP_417244.1	16130671	alternate
NP_417244.1	947239	alternate
NP_417244.1	b2764	alternate
NP_417244.1	NP_417244	alternate
NP_417245.1	sscR	primary
NP_417245.1	b2765	alternate
NP_417245.1	945123	alternate
NP_417245.1	16130672	alternate
NP_417245.1	NP_417245.1	alternate
NP_417245.1	ECK2760	alternate
NP_417245.1	ygcM	alternate
NP_417245.1	JW2735	alternate
NP_417245.1	queD	alternate
NP_417245.1	16130672	alternate
NP_417245.1	945123	alternate
NP_417245.1	b2765	alternate
NP_417245.1	NP_417245	alternate
NP_417246.4	ygcN	primary
NP_417246.4	b2766	alternate
NP_417246.4	946114	alternate
NP_417246.4	90111484	alternate
NP_417246.4	NP_417246.4	alternate
NP_417246.4	ECK2761	alternate
NP_417246.4	JW2736	alternate
NP_417246.4	90111484	alternate
NP_417246.4	946114	alternate
NP_417246.4	b2766	alternate
NP_417246.4	NP_417246	alternate
NP_417247.2	ygcO	primary
NP_417247.2	b2767	alternate
NP_417247.2	945120	alternate
NP_417247.2	90111485	alternate
NP_417247.2	NP_417247.2	alternate
NP_417247.2	ECK2762	alternate
NP_417247.2	JW2737	alternate
NP_417247.2	90111485	alternate
NP_417247.2	945120	alternate
NP_417247.2	b2767	alternate
NP_417247.2	NP_417247	alternate
NP_417248.1	ygcP	primary
NP_417248.1	b2768	alternate
NP_417248.1	947536	alternate
NP_417248.1	16130675	alternate
NP_417248.1	NP_417248.1	alternate
NP_417248.1	ECK2763	alternate
NP_417248.1	JW2738	alternate
NP_417248.1	16130675	alternate
NP_417248.1	947536	alternate
NP_417248.1	b2768	alternate
NP_417248.1	NP_417248	alternate
NP_417249.4	ygcQ	primary
NP_417249.4	b2769	alternate
NP_417249.4	946413	alternate
NP_417249.4	90111486	alternate
NP_417249.4	NP_417249.4	alternate
NP_417249.4	ECK2764	alternate
NP_417249.4	JW5440	alternate
NP_417249.4	90111486	alternate
NP_417249.4	946413	alternate
NP_417249.4	b2769	alternate
NP_417249.4	NP_417249	alternate
NP_417250.4	ygcR	primary
NP_417250.4	b2770	alternate
NP_417250.4	947240	alternate
NP_417250.4	90111487	alternate
NP_417250.4	NP_417250.4	alternate
NP_417250.4	ECK2765	alternate
NP_417250.4	JW5441	alternate
NP_417250.4	90111487	alternate
NP_417250.4	947240	alternate
NP_417250.4	b2770	alternate
NP_417250.4	NP_417250	alternate
NP_417251.2	ygcS	primary
NP_417251.2	b2771	alternate
NP_417251.2	947238	alternate
NP_417251.2	90111488	alternate
NP_417251.2	NP_417251.2	alternate
NP_417251.2	ECK2766	alternate
NP_417251.2	JW5845	alternate
NP_417251.2	90111488	alternate
NP_417251.2	947238	alternate
NP_417251.2	b2771	alternate
NP_417251.2	NP_417251	alternate
YP_026183.1	ygcU	primary
YP_026183.1	b4463	alternate
YP_026183.1	2847709	alternate
YP_026183.1	49176267	alternate
YP_026183.1	YP_026183.1	alternate
YP_026183.1	ECK2767	alternate
YP_026183.1	ygcT	alternate
YP_026183.1	ygcV	alternate
YP_026183.1	JW5442	alternate
YP_026183.1	49176267	alternate
YP_026183.1	2847709	alternate
YP_026183.1	b4463	alternate
YP_026183.1	YP_026183	alternate
NP_417254.4	ygcW	primary
NP_417254.4	b2774	alternate
NP_417254.4	947232	alternate
NP_417254.4	90111489	alternate
NP_417254.4	NP_417254.4	alternate
NP_417254.4	ECK2768	alternate
NP_417254.4	JW5443	alternate
NP_417254.4	90111489	alternate
NP_417254.4	947232	alternate
NP_417254.4	b2774	alternate
NP_417254.4	NP_417254	alternate
NP_417255.1	yqcE	primary
NP_417255.1	b2775	alternate
NP_417255.1	947248	alternate
NP_417255.1	16130682	alternate
NP_417255.1	NP_417255.1	alternate
NP_417255.1	ECK2769	alternate
NP_417255.1	JW2746	alternate
NP_417255.1	yqcF	alternate
NP_417255.1	16130682	alternate
NP_417255.1	947248	alternate
NP_417255.1	b2775	alternate
NP_417255.1	NP_417255	alternate
NP_417256.1	ygcE	primary
NP_417256.1	b2776	alternate
NP_417256.1	946193	alternate
NP_417256.1	16130683	alternate
NP_417256.1	NP_417256.1	alternate
NP_417256.1	ECK2770	alternate
NP_417256.1	JW5444	alternate
NP_417256.1	16130683	alternate
NP_417256.1	946193	alternate
NP_417256.1	b2776	alternate
NP_417256.1	NP_417256	alternate
NP_417257.1	ygcF	primary
NP_417257.1	b2777	alternate
NP_417257.1	947527	alternate
NP_417257.1	16130684	alternate
NP_417257.1	NP_417257.1	alternate
NP_417257.1	ECK2771	alternate
NP_417257.1	JW2748	alternate
NP_417257.1	queE	alternate
NP_417257.1	16130684	alternate
NP_417257.1	947527	alternate
NP_417257.1	b2777	alternate
NP_417257.1	NP_417257	alternate
NP_417258.4	ygcG	primary
NP_417258.4	b2778	alternate
NP_417258.4	945247	alternate
NP_417258.4	90111490	alternate
NP_417258.4	NP_417258.4	alternate
NP_417258.4	ECK2772	alternate
NP_417258.4	JW5445	alternate
NP_417258.4	90111490	alternate
NP_417258.4	945247	alternate
NP_417258.4	b2778	alternate
NP_417258.4	NP_417258	alternate
NP_417259.1	eno	primary
NP_417259.1	b2779	alternate
NP_417259.1	945032	alternate
NP_417259.1	16130686	alternate
NP_417259.1	NP_417259.1	alternate
NP_417259.1	ECK2773	alternate
NP_417259.1	JW2750	alternate
NP_417259.1	16130686	alternate
NP_417259.1	945032	alternate
NP_417259.1	b2779	alternate
NP_417259.1	NP_417259	alternate
NP_417260.1	pyrG	primary
NP_417260.1	b2780	alternate
NP_417260.1	946116	alternate
NP_417260.1	16130687	alternate
NP_417260.1	NP_417260.1	alternate
NP_417260.1	ECK2774	alternate
NP_417260.1	JW2751	alternate
NP_417260.1	16130687	alternate
NP_417260.1	946116	alternate
NP_417260.1	b2780	alternate
NP_417260.1	NP_417260	alternate
NP_417261.1	mazG	primary
NP_417261.1	b2781	alternate
NP_417261.1	947254	alternate
NP_417261.1	16130688	alternate
NP_417261.1	NP_417261.1	alternate
NP_417261.1	ECK2775	alternate
NP_417261.1	JW2752	alternate
NP_417261.1	16130688	alternate
NP_417261.1	947254	alternate
NP_417261.1	b2781	alternate
NP_417261.1	NP_417261	alternate
NP_417262.1	chpA	primary
NP_417262.1	b2782	alternate
NP_417262.1	947252	alternate
NP_417262.1	16130689	alternate
NP_417262.1	NP_417262.1	alternate
NP_417262.1	ECK2776	alternate
NP_417262.1	JW2753	alternate
NP_417262.1	chpAK	alternate
NP_417262.1	mazF	alternate
NP_417262.1	16130689	alternate
NP_417262.1	947252	alternate
NP_417262.1	b2782	alternate
NP_417262.1	NP_417262	alternate
NP_417263.1	chpR	primary
NP_417263.1	b2783	alternate
NP_417263.1	947245	alternate
NP_417263.1	16130690	alternate
NP_417263.1	NP_417263.1	alternate
NP_417263.1	ECK2777	alternate
NP_417263.1	JW2754	alternate
NP_417263.1	mazE	alternate
NP_417263.1	tasA	alternate
NP_417263.1	chpAI	alternate
NP_417263.1	16130690	alternate
NP_417263.1	947245	alternate
NP_417263.1	b2783	alternate
NP_417263.1	NP_417263	alternate
NP_417264.1	relA	primary
NP_417264.1	b2784	alternate
NP_417264.1	947244	alternate
NP_417264.1	16130691	alternate
NP_417264.1	NP_417264.1	alternate
NP_417264.1	ECK2778	alternate
NP_417264.1	RC	alternate
NP_417264.1	JW2755	alternate
NP_417264.1	16130691	alternate
NP_417264.1	947244	alternate
NP_417264.1	b2784	alternate
NP_417264.1	NP_417264	alternate
NP_417265.1	rumA	primary
NP_417265.1	b2785	alternate
NP_417265.1	947243	alternate
NP_417265.1	16130692	alternate
NP_417265.1	NP_417265.1	alternate
NP_417265.1	ECK2779	alternate
NP_417265.1	ygcA	alternate
NP_417265.1	JW2756	alternate
NP_417265.1	16130692	alternate
NP_417265.1	947243	alternate
NP_417265.1	b2785	alternate
NP_417265.1	NP_417265	alternate
NP_417266.1	barA	primary
NP_417266.1	b2786	alternate
NP_417266.1	947255	alternate
NP_417266.1	16130693	alternate
NP_417266.1	NP_417266.1	alternate
NP_417266.1	ECK2780	alternate
NP_417266.1	airS	alternate
NP_417266.1	JW2757	alternate
NP_417266.1	16130693	alternate
NP_417266.1	947255	alternate
NP_417266.1	b2786	alternate
NP_417266.1	NP_417266	alternate
NP_417267.1	gudD	primary
NP_417267.1	b2787	alternate
NP_417267.1	947258	alternate
NP_417267.1	16130694	alternate
NP_417267.1	NP_417267.1	alternate
NP_417267.1	ECK2781	alternate
NP_417267.1	ygcX	alternate
NP_417267.1	JW2758	alternate
NP_417267.1	16130694	alternate
NP_417267.1	947258	alternate
NP_417267.1	b2787	alternate
NP_417267.1	NP_417267	alternate
NP_417268.1	gudX	primary
NP_417268.1	b2788	alternate
NP_417268.1	947261	alternate
NP_417268.1	16130695	alternate
NP_417268.1	NP_417268.1	alternate
NP_417268.1	ECK2782	alternate
NP_417268.1	JW2759	alternate
NP_417268.1	ygcY	alternate
NP_417268.1	16130695	alternate
NP_417268.1	947261	alternate
NP_417268.1	b2788	alternate
NP_417268.1	NP_417268	alternate
NP_417269.1	gudP	primary
NP_417269.1	b2789	alternate
NP_417269.1	947265	alternate
NP_417269.1	16130696	alternate
NP_417269.1	NP_417269.1	alternate
NP_417269.1	ECK2783	alternate
NP_417269.1	JW2760	alternate
NP_417269.1	ygcZ	alternate
NP_417269.1	16130696	alternate
NP_417269.1	947265	alternate
NP_417269.1	b2789	alternate
NP_417269.1	NP_417269	alternate
NP_417270.1	yqcA	primary
NP_417270.1	b2790	alternate
NP_417270.1	947151	alternate
NP_417270.1	16130697	alternate
NP_417270.1	NP_417270.1	alternate
NP_417270.1	ECK2784	alternate
NP_417270.1	JW2761	alternate
NP_417270.1	16130697	alternate
NP_417270.1	947151	alternate
NP_417270.1	b2790	alternate
NP_417270.1	NP_417270	alternate
NP_417271.1	truC	primary
NP_417271.1	b2791	alternate
NP_417271.1	947242	alternate
NP_417271.1	16130698	alternate
NP_417271.1	NP_417271.1	alternate
NP_417271.1	ECK2785	alternate
NP_417271.1	yqcB	alternate
NP_417271.1	JW2762	alternate
NP_417271.1	16130698	alternate
NP_417271.1	947242	alternate
NP_417271.1	b2791	alternate
NP_417271.1	NP_417271	alternate
NP_417272.1	yqcC	primary
NP_417272.1	b2792	alternate
NP_417272.1	946027	alternate
NP_417272.1	16130699	alternate
NP_417272.1	NP_417272.1	alternate
NP_417272.1	ECK2786	alternate
NP_417272.1	JW2763	alternate
NP_417272.1	16130699	alternate
NP_417272.1	946027	alternate
NP_417272.1	b2792	alternate
NP_417272.1	NP_417272	alternate
NP_417273.1	syd	primary
NP_417273.1	b2793	alternate
NP_417273.1	947271	alternate
NP_417273.1	16130700	alternate
NP_417273.1	NP_417273.1	alternate
NP_417273.1	ECK2788	alternate
NP_417273.1	JW2764	alternate
NP_417273.1	ydr	alternate
NP_417273.1	16130700	alternate
NP_417273.1	947271	alternate
NP_417273.1	b2793	alternate
NP_417273.1	NP_417273	alternate
NP_417274.1	queF	primary
NP_417274.1	b2794	alternate
NP_417274.1	947270	alternate
NP_417274.1	16130701	alternate
NP_417274.1	NP_417274.1	alternate
NP_417274.1	ECK2789	alternate
NP_417274.1	JW2765	alternate
NP_417274.1	yqcD	alternate
NP_417274.1	16130701	alternate
NP_417274.1	947270	alternate
NP_417274.1	b2794	alternate
NP_417274.1	NP_417274	alternate
NP_417275.1	ygdH	primary
NP_417275.1	b2795	alternate
NP_417275.1	947266	alternate
NP_417275.1	16130702	alternate
NP_417275.1	NP_417275.1	alternate
NP_417275.1	ECK2790	alternate
NP_417275.1	JW2766	alternate
NP_417275.1	16130702	alternate
NP_417275.1	947266	alternate
NP_417275.1	b2795	alternate
NP_417275.1	NP_417275	alternate
NP_417276.1	sdaC	primary
NP_417276.1	b2796	alternate
NP_417276.1	947264	alternate
NP_417276.1	16130703	alternate
NP_417276.1	NP_417276.1	alternate
NP_417276.1	ECK2791	alternate
NP_417276.1	JW2767	alternate
NP_417276.1	dcrA	alternate
NP_417276.1	16130703	alternate
NP_417276.1	947264	alternate
NP_417276.1	b2796	alternate
NP_417276.1	NP_417276	alternate
NP_417277.1	sdaB	primary
NP_417277.1	b2797	alternate
NP_417277.1	947262	alternate
NP_417277.1	16130704	alternate
NP_417277.1	NP_417277.1	alternate
NP_417277.1	ECK2792	alternate
NP_417277.1	JW2768	alternate
NP_417277.1	16130704	alternate
NP_417277.1	947262	alternate
NP_417277.1	b2797	alternate
NP_417277.1	NP_417277	alternate
NP_417278.3	xni	primary
NP_417278.3	b2798	alternate
NP_417278.3	947256	alternate
NP_417278.3	49176270	alternate
NP_417278.3	NP_417278.3	alternate
NP_417278.3	ECK2793	alternate
NP_417278.3	ygdG	alternate
NP_417278.3	JW5446	alternate
NP_417278.3	exo	alternate
NP_417278.3	49176270	alternate
NP_417278.3	947256	alternate
NP_417278.3	b2798	alternate
NP_417278.3	NP_417278	alternate
NP_417279.1	fucO	primary
NP_417279.1	b2799	alternate
NP_417279.1	947273	alternate
NP_417279.1	16130706	alternate
NP_417279.1	NP_417279.1	alternate
NP_417279.1	ECK2794	alternate
NP_417279.1	JW2770	alternate
NP_417279.1	16130706	alternate
NP_417279.1	947273	alternate
NP_417279.1	b2799	alternate
NP_417279.1	NP_417279	alternate
NP_417280.1	fucA	primary
NP_417280.1	b2800	alternate
NP_417280.1	947282	alternate
NP_417280.1	16130707	alternate
NP_417280.1	NP_417280.1	alternate
NP_417280.1	ECK2795	alternate
NP_417280.1	fucC	alternate
NP_417280.1	prd	alternate
NP_417280.1	JW2771	alternate
NP_417280.1	16130707	alternate
NP_417280.1	947282	alternate
NP_417280.1	b2800	alternate
NP_417280.1	NP_417280	alternate
NP_417281.1	fucP	primary
NP_417281.1	b2801	alternate
NP_417281.1	947487	alternate
NP_417281.1	16130708	alternate
NP_417281.1	NP_417281.1	alternate
NP_417281.1	ECK2796	alternate
NP_417281.1	JW2772	alternate
NP_417281.1	16130708	alternate
NP_417281.1	947487	alternate
NP_417281.1	b2801	alternate
NP_417281.1	NP_417281	alternate
NP_417282.1	fucI	primary
NP_417282.1	b2802	alternate
NP_417282.1	946195	alternate
NP_417282.1	16130709	alternate
NP_417282.1	NP_417282.1	alternate
NP_417282.1	ECK2797	alternate
NP_417282.1	JW2773	alternate
NP_417282.1	16130709	alternate
NP_417282.1	946195	alternate
NP_417282.1	b2802	alternate
NP_417282.1	NP_417282	alternate
NP_417283.1	fucK	primary
NP_417283.1	b2803	alternate
NP_417283.1	946022	alternate
NP_417283.1	16130710	alternate
NP_417283.1	NP_417283.1	alternate
NP_417283.1	ECK2798	alternate
NP_417283.1	JW2774	alternate
NP_417283.1	16130710	alternate
NP_417283.1	946022	alternate
NP_417283.1	b2803	alternate
NP_417283.1	NP_417283	alternate
NP_417284.1	fucU	primary
NP_417284.1	b2804	alternate
NP_417284.1	945842	alternate
NP_417284.1	16130711	alternate
NP_417284.1	NP_417284.1	alternate
NP_417284.1	ECK2799	alternate
NP_417284.1	JW2775	alternate
NP_417284.1	16130711	alternate
NP_417284.1	945842	alternate
NP_417284.1	b2804	alternate
NP_417284.1	NP_417284	alternate
NP_417285.1	fucR	primary
NP_417285.1	b2805	alternate
NP_417285.1	946905	alternate
NP_417285.1	16130712	alternate
NP_417285.1	NP_417285.1	alternate
NP_417285.1	ECK2800	alternate
NP_417285.1	JW2776	alternate
NP_417285.1	16130712	alternate
NP_417285.1	946905	alternate
NP_417285.1	b2805	alternate
NP_417285.1	NP_417285	alternate
NP_417286.1	ygdE	primary
NP_417286.1	b2806	alternate
NP_417286.1	947283	alternate
NP_417286.1	16130713	alternate
NP_417286.1	NP_417286.1	alternate
NP_417286.1	ECK2801	alternate
NP_417286.1	JW2777	alternate
NP_417286.1	16130713	alternate
NP_417286.1	947283	alternate
NP_417286.1	b2806	alternate
NP_417286.1	NP_417286	alternate
NP_417287.1	ygdD	primary
NP_417287.1	b2807	alternate
NP_417287.1	947279	alternate
NP_417287.1	16130714	alternate
NP_417287.1	NP_417287.1	alternate
NP_417287.1	ECK2802	alternate
NP_417287.1	JW2778	alternate
NP_417287.1	16130714	alternate
NP_417287.1	947279	alternate
NP_417287.1	b2807	alternate
NP_417287.1	NP_417287	alternate
NP_417288.1	gcvA	primary
NP_417288.1	b2808	alternate
NP_417288.1	947278	alternate
NP_417288.1	16130715	alternate
NP_417288.1	NP_417288.1	alternate
NP_417288.1	ECK2803	alternate
NP_417288.1	JW2779	alternate
NP_417288.1	16130715	alternate
NP_417288.1	947278	alternate
NP_417288.1	b2808	alternate
NP_417288.1	NP_417288	alternate
NP_417289.2	ygdI	primary
NP_417289.2	b2809	alternate
NP_417289.2	947276	alternate
NP_417289.2	90111491	alternate
NP_417289.2	NP_417289.2	alternate
NP_417289.2	ECK2805	alternate
NP_417289.2	JW5448	alternate
NP_417289.2	90111491	alternate
NP_417289.2	947276	alternate
NP_417289.2	b2809	alternate
NP_417289.2	NP_417289	alternate
NP_417290.1	csdA	primary
NP_417290.1	b2810	alternate
NP_417290.1	947275	alternate
NP_417290.1	16130717	alternate
NP_417290.1	NP_417290.1	alternate
NP_417290.1	ECK2806	alternate
NP_417290.1	JW2781	alternate
NP_417290.1	ygdJ	alternate
NP_417290.1	16130717	alternate
NP_417290.1	947275	alternate
NP_417290.1	b2810	alternate
NP_417290.1	NP_417290	alternate
NP_417291.1	csdE	primary
NP_417291.1	b2811	alternate
NP_417291.1	947274	alternate
NP_417291.1	16130718	alternate
NP_417291.1	NP_417291.1	alternate
NP_417291.1	ECK2807	alternate
NP_417291.1	JW2782	alternate
NP_417291.1	ygdK	alternate
NP_417291.1	16130718	alternate
NP_417291.1	947274	alternate
NP_417291.1	b2811	alternate
NP_417291.1	NP_417291	alternate
NP_417292.1	ygdL	primary
NP_417292.1	b2812	alternate
NP_417292.1	947291	alternate
NP_417292.1	16130719	alternate
NP_417292.1	NP_417292.1	alternate
NP_417292.1	ECK2808	alternate
NP_417292.1	JW2783	alternate
NP_417292.1	16130719	alternate
NP_417292.1	947291	alternate
NP_417292.1	b2812	alternate
NP_417292.1	NP_417292	alternate
NP_417293.1	mltA	primary
NP_417293.1	b2813	alternate
NP_417293.1	944964	alternate
NP_417293.1	16130720	alternate
NP_417293.1	NP_417293.1	alternate
NP_417293.1	ECK2809	alternate
NP_417293.1	ygdM	alternate
NP_417293.1	JW2784	alternate
NP_417293.1	mlt	alternate
NP_417293.1	16130720	alternate
NP_417293.1	944964	alternate
NP_417293.1	b2813	alternate
NP_417293.1	NP_417293	alternate
NP_417294.4	amiC	primary
NP_417294.4	b2817	alternate
NP_417294.4	947293	alternate
NP_417294.4	90111492	alternate
NP_417294.4	NP_417294.4	alternate
NP_417294.4	ECK2813	alternate
NP_417294.4	ygdN	alternate
NP_417294.4	JW5449	alternate
NP_417294.4	90111492	alternate
NP_417294.4	947293	alternate
NP_417294.4	b2817	alternate
NP_417294.4	NP_417294	alternate
NP_417295.1	argA	primary
NP_417295.1	b2818	alternate
NP_417295.1	947289	alternate
NP_417295.1	16130722	alternate
NP_417295.1	NP_417295.1	alternate
NP_417295.1	ECK2814	alternate
NP_417295.1	Arg1	alternate
NP_417295.1	argB	alternate
NP_417295.1	Arg2	alternate
NP_417295.1	JW2786	alternate
NP_417295.1	16130722	alternate
NP_417295.1	947289	alternate
NP_417295.1	b2818	alternate
NP_417295.1	NP_417295	alternate
NP_417296.1	recD	primary
NP_417296.1	b2819	alternate
NP_417296.1	947287	alternate
NP_417296.1	16130723	alternate
NP_417296.1	NP_417296.1	alternate
NP_417296.1	ECK2815	alternate
NP_417296.1	JW2787	alternate
NP_417296.1	hopE	alternate
NP_417296.1	16130723	alternate
NP_417296.1	947287	alternate
NP_417296.1	b2819	alternate
NP_417296.1	NP_417296	alternate
NP_417297.1	recB	primary
NP_417297.1	b2820	alternate
NP_417297.1	947286	alternate
NP_417297.1	16130724	alternate
NP_417297.1	NP_417297.1	alternate
NP_417297.1	ECK2816	alternate
NP_417297.1	JW2788	alternate
NP_417297.1	rorA	alternate
NP_417297.1	ior	alternate
NP_417297.1	16130724	alternate
NP_417297.1	947286	alternate
NP_417297.1	b2820	alternate
NP_417297.1	NP_417297	alternate
NP_417298.1	ptrA	primary
NP_417298.1	b2821	alternate
NP_417298.1	947284	alternate
NP_417298.1	16130725	alternate
NP_417298.1	NP_417298.1	alternate
NP_417298.1	ECK2817	alternate
NP_417298.1	ptr	alternate
NP_417298.1	JW2789	alternate
NP_417298.1	16130725	alternate
NP_417298.1	947284	alternate
NP_417298.1	b2821	alternate
NP_417298.1	NP_417298	alternate
NP_417299.1	recC	primary
NP_417299.1	b2822	alternate
NP_417299.1	947294	alternate
NP_417299.1	16130726	alternate
NP_417299.1	NP_417299.1	alternate
NP_417299.1	ECK2818	alternate
NP_417299.1	JW2790	alternate
NP_417299.1	16130726	alternate
NP_417299.1	947294	alternate
NP_417299.1	b2822	alternate
NP_417299.1	NP_417299	alternate
NP_417300.1	ppdC	primary
NP_417300.1	b2823	alternate
NP_417300.1	945797	alternate
NP_417300.1	16130727	alternate
NP_417300.1	NP_417300.1	alternate
NP_417300.1	ECK2819	alternate
NP_417300.1	JW2791	alternate
NP_417300.1	ygdA	alternate
NP_417300.1	16130727	alternate
NP_417300.1	945797	alternate
NP_417300.1	b2823	alternate
NP_417300.1	NP_417300	alternate
NP_417301.4	ygdB	primary
NP_417301.4	b2824	alternate
NP_417301.4	944763	alternate
NP_417301.4	90111493	alternate
NP_417301.4	NP_417301.4	alternate
NP_417301.4	ECK2820	alternate
NP_417301.4	JW5450	alternate
NP_417301.4	90111493	alternate
NP_417301.4	944763	alternate
NP_417301.4	b2824	alternate
NP_417301.4	NP_417301	alternate
NP_417302.1	ppdB	primary
NP_417302.1	b2825	alternate
NP_417302.1	948985	alternate
NP_417302.1	16130729	alternate
NP_417302.1	NP_417302.1	alternate
